"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2018,"ALB","800272",801073,"ISCED 3B, C","ISCED 3B, C","male","no","yes",385.477,274.223,421.251,6.68067,"yes","yes",NA,"1","0","1","11-25",-2.0087,-1.5729
2018,"ALB","800272",801997,"ISCED 2","ISCED 2","male","no","yes",346.606,354.793,374.493,6.68067,"yes","yes",NA,NA,"0","0","0-10",-1.741,-1.9082
2018,"ALB","800272",802630,"ISCED 2","ISCED 2","male","yes","yes",438.643,360.723,309.313,6.68067,"no","yes",NA,"2","1","0","0-10",-1.9827,-2.0037
2018,"ALB","800272",803387,"ISCED 2","ISCED 2","female","no","yes",439.785,251.724,412.629,6.07334,"no","yes",NA,"1","0","0","26-100",-2.3507,-2.4084
2018,"ALB","800272",804674,"ISCED 2","ISCED 2","male","no","yes",377.886,280.025,308.011,6.68067,"no","yes",NA,"0","0",NA,"0-10",-2.3156,-1.5771
2018,"ALB","800272",804754,"ISCED 3A","ISCED 3A","male","yes","yes",426.677,437.053,479.224,6.68067,"yes","yes",NA,"3+","1","1","0-10",-0.9061,-1.0863
2018,"ALB","800272",804891,"ISCED 2","ISCED 2","male","no","yes",352.942,331.781,363.046,6.68067,"no","yes",NA,"2","3+","1","0-10",0.4447,-1.533
2018,"ALB","800272",804933,"ISCED 2","ISCED 2","male","yes","yes",383.347,261.834,357.487,6.68067,"no","yes",NA,"1","0","1","0-10",-2.4365,-1.7763
2018,"ALB","800272",805146,"ISCED 2","ISCED 2","male","no","yes",384.382,314.182,408.813,6.68067,"yes","yes",NA,"1","0","0","0-10",-1.8681,-1.8905
2018,"ALB","800272",805676,"ISCED 2","ISCED 3A","male","no","no",408.476,305.959,416.651,6.68067,"yes","yes",NA,"1","1","1","0-10",-2.3008,-1.5699
2018,"ALB","800273",800388,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",651.215,479.072,536.815,6.2345,"yes","yes",NA,"2","2","0","101-200",-0.427,-0.0959
2018,"ALB","800273",801692,"ISCED 2","ISCED 3B, C","female","no","yes",442.088,404.835,412.072,5.93762,"yes","yes",NA,"2","1","0","101-200",-2.0301,-0.2537
2018,"ALB","800273",805665,"ISCED 3A","ISCED 3A","female","yes","yes",361.244,326.159,346.74,5.93762,"yes","yes",NA,"1","0","1","26-100",-1.4637,-0.414
2018,"ALB","800274",801437,"ISCED 2","ISCED 1","female","yes","no",358.102,399.285,327.239,7.5377,"yes","no",NA,"1","0","0","0-10",-3.9922,-2.6171
2018,"ALB","800274",801679,"ISCED 1","ISCED 2","male","yes","yes",459.138,375.65,460.775,7.5377,"yes","no",NA,"1","1","0","0-10",-2.1809,-2.1276
2018,"ALB","800274",802362,"ISCED 1","ISCED 1","female","no","yes",481.423,348.005,340.003,7.5377,"yes","yes",NA,"2","1",NA,"0-10",-1.656,-2.064
2018,"ALB","800274",805882,"ISCED 2","ISCED 2","male","no","yes",545.357,394.019,390.52,7.5377,"yes","yes",NA,"2","1","1","0-10",-1.5102,-0.7957
2018,"ALB","800275",801119,"ISCED 2","ISCED 2","male","yes","yes",302.428,341.646,314.631,7.30754,"yes","yes",NA,"2","2","0","26-100",-0.6265,-1.4078
2018,"ALB","800275",801701,"ISCED 3A","ISCED 2","female","yes","yes",361.024,325.671,326.942,7.30754,"yes","yes",NA,"2","1","3+","11-25",-0.0367,-0.5128
2018,"ALB","800275",801753,"ISCED 3A","ISCED 3B, C","female","yes","yes",605.309,553.824,560.808,7.30754,"yes","no",NA,"2","1","1","26-100",-0.7541,-0.9467
2018,"ALB","800275",801769,"ISCED 3A","ISCED 3B, C","female","yes","yes",620.822,547.359,555.668,7.30754,"yes","yes",NA,"2","1","0","101-200",-1.0031,-0.404
2018,"ALB","800275",801998,"ISCED 3A","ISCED 3A","female","yes","no",428.452,417.98,483.918,7.30754,"yes","yes",NA,"3+","1","0","11-25",-1.9147,-1.3857
2018,"ALB","800275",802120,"ISCED 3A","ISCED 3A","male","no","no",451.2,335.52,412.392,7.30754,"yes","yes",NA,"2","0","0","11-25",-2.4229,-1.3579
2018,"ALB","800275",802252,"ISCED 3B, C","ISCED 2","female","yes","yes",444.337,479.443,470.49,7.30754,"yes","no",NA,"1","1","0","26-100",-2.5606,-1.5946
2018,"ALB","800275",802612,"ISCED 2","ISCED 2","male","yes","yes",453.238,409.05,456.116,7.30754,NA,"yes",NA,"3+","1","1","11-25",-1.3224,0.2033
2018,"ALB","800275",803686,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",595.148,580.428,551.904,7.30754,"yes","no",NA,"2","1","0","0-10",-2.0018,-1.3974
2018,"ALB","800275",803989,"ISCED 2","ISCED 3A","female","yes","yes",458.628,405.643,374.626,7.30754,"yes","yes",NA,"3+","2","0","26-100",-0.3655,-0.7571
2018,"ALB","800275",804690,"ISCED 2","ISCED 2","male","no","yes",410.663,399.989,436.768,7.30754,"yes","yes",NA,"1","0","0","11-25",-2.9764,-1.2115
2018,"ALB","800275",805142,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",422.032,437.111,509.936,7.30754,"yes","yes",NA,"1","1","1","11-25",-1.2982,-0.4751
2018,"ALB","800275",805405,"ISCED 3A","ISCED 3B, C","male","yes","yes",487.206,428.737,486.263,7.30754,"yes","yes",NA,"0","2","1","11-25",-0.6872,0.0722
2018,"ALB","800275",805940,"ISCED 2","ISCED 2","male","yes","yes",386.358,431.642,511.177,7.30754,"yes","no",NA,"1","1","0","11-25",-2.0412,-1.1123
2018,"ALB","800275",806332,"ISCED 3A","ISCED 3A","female","yes","yes",404.07,479.609,478.958,7.30754,"yes","yes",NA,"1","1","0","26-100",-1.8292,-0.1718
2018,"ALB","800275",806338,"ISCED 2","ISCED 2","female","yes","yes",388.407,395.527,384.257,7.30754,"yes","yes",NA,"3+","1","2","0-10",-0.457,-1.2374
2018,"ALB","800275",806674,"ISCED 2","ISCED 2","male","no","yes",472.619,307.665,401.107,7.30754,"yes","yes",NA,"1","0","0","0-10",-2.3507,-2.4482
2018,"ALB","800275",806699,"ISCED 3A","ISCED 3A","male","no","no",587.027,475.258,446.719,7.30754,"yes","yes",NA,"1","0","1","11-25",-2.3912,-1.4612
2018,"ALB","800275",806826,"ISCED 3B, C","ISCED 3B, C","female","no","yes",349.447,352.123,337.085,7.30754,"yes","yes",NA,"2","1","1","11-25",-0.8399,-0.1156
2018,"ALB","800276",800225,"ISCED 3A","ISCED 3A","female","yes","yes",472.424,447.393,499.018,3.02103,"yes","yes",NA,"2","2","3+","26-100",0.2355,0.3259
2018,"ALB","800276",800290,"ISCED 2","ISCED 2","male","yes","yes",354.635,261.382,316.795,3.02103,"no","yes",NA,"1","2","3+","0-10",-0.2798,-0.8517
2018,"ALB","800276",800599,"ISCED 2","ISCED 2","male","yes","yes",333.103,306.062,302.307,3.02103,"yes","no",NA,"3+","0","0","more than 500",-2.4766,-1.7282
2018,"ALB","800276",800909,"ISCED 2","ISCED 3A","female","yes","yes",283.642,353.97,395.231,3.02103,"yes","yes",NA,"2","2","2","11-25",-0.283,-0.8357
2018,"ALB","800276",801637,"ISCED 2","ISCED 2","male","yes","yes",343.788,234.01,221.774,3.02103,"yes","yes",NA,"1","1","0","0-10",-2.249,-2.329
2018,"ALB","800276",802323,"ISCED 1","ISCED 2","male","yes","no",294.33,278.178,336.914,3.02103,"yes","yes",NA,"2","1","0","0-10",-2.0967,-1.889
2018,"ALB","800276",804280,"ISCED 3A","ISCED 3A","female","yes","no",319.096,323.301,367.554,3.02103,"yes","yes",NA,"2","1","2","26-100",-1.7973,-0.8692
2018,"ALB","800276",804484,"ISCED 2","ISCED 2","male","yes","yes",422.463,294.54,323.115,3.02103,"yes","yes",NA,"1","1","0","11-25",-2.005,-0.7392
2018,"ALB","800276",804781,"ISCED 2","ISCED 2","male","yes","no",342.186,279.513,290.795,3.02103,"no","yes",NA,"2","1","0","0-10",-2.4259,-1.5645
2018,"ALB","800276",805635,"ISCED 2","ISCED 2","male","yes","yes",366.085,280.714,362.22,3.02103,"yes","no",NA,"3+","1","0","11-25",-1.9086,-1.0936
2018,"ALB","800276",805796,"ISCED 2","ISCED 2","male","no","no",408.58,339.502,411.975,3.02103,"yes","no",NA,"1","0","0","0-10",-3.4594,-2.4191
2018,"ALB","800277",800103,"ISCED 2","ISCED 2","female","no","no",340.921,400.312,403.18,7.5377,"yes","yes",NA,"1","1","1","0-10",-2.4243,-1.4391
2018,"ALB","800277",800359,"ISCED 3A","ISCED 3A","male","yes","yes",379.446,408.635,375.369,7.5377,"yes","yes",NA,"3+","2","2","11-25",-0.352,-0.2159
2018,"ALB","800277",800531,"ISCED 2","ISCED 3B, C","female","no","yes",539.077,450.757,521.467,7.5377,"yes","yes",NA,"1","1","1","11-25",-1.4039,-0.9551
2018,"ALB","800277",800898,"ISCED 2","ISCED 3A","male","yes","yes",446.216,401.446,411.893,7.5377,"yes","yes",NA,"2","1","0","11-25",-1.7666,-1.1141
2018,"ALB","800277",802063,"ISCED 3A","ISCED 3A","female","yes","yes",454.281,493.19,459.552,7.5377,"yes","yes",NA,"2","1","0","11-25",-0.3245,-0.9275
2018,"ALB","800277",802629,"ISCED 2","ISCED 3A","male","yes","yes",431.545,450.029,462.029,7.5377,"yes","yes",NA,"2","1","0","26-100",-1.7582,-1.1782
2018,"ALB","800277",803015,"ISCED 2","ISCED 3A","male","yes","yes",404.252,325.214,310.637,7.5377,"yes","yes",NA,"1","1","1","0-10",-1.6112,-1.4424
2018,"ALB","800277",803036,"ISCED 3B, C","ISCED 2","male","yes","yes",440.457,377.46,402.919,7.5377,"yes","yes",NA,"2","1","0","0-10",-1.1596,-1.5989
2018,"ALB","800277",803126,"ISCED 3A","ISCED 3A","male","yes","yes",480.476,451.06,442.909,7.5377,"yes","yes",NA,"1","1","0","more than 500",-1.9061,-0.2923
2018,"ALB","800277",803256,"ISCED 2","ISCED 2","female","yes","yes",352.212,354.929,366.467,7.5377,"yes","yes",NA,"1","1","0","11-25",-2.0102,-1.1576
2018,"ALB","800277",804541,"ISCED 3A","ISCED 3A","female","yes","yes",492.437,501.901,476.934,7.5377,"yes","yes",NA,"2","2","1","26-100",0.1387,0.6167
2018,"ALB","800277",804929,"ISCED 2","ISCED 2","male","yes","yes",579.987,444.223,502.777,7.5377,"yes","yes",NA,"1","1","1","0-10",-1.7947,-1.8939
2018,"ALB","800277",804982,"ISCED 3A","ISCED 3A","female","yes","yes",394.439,389.42,377.344,7.5377,"yes","yes",NA,"2","1","0","26-100",-1.0378,-0.5247
2018,"ALB","800277",805237,"ISCED 3A","ISCED 3A","female","yes","yes",450.777,400.486,449.573,7.5377,"yes","yes",NA,"2","1","3+","11-25",-0.1367,0.079
2018,"ALB","800277",805370,"ISCED 3A","ISCED 3B, C","male","yes","yes",396.454,395.501,500.183,7.5377,"yes","no",NA,"2","1",NA,"11-25",-1.2892,-0.8432
2018,"ALB","800277",805551,"ISCED 3A","ISCED 3A","female","yes","yes",458.252,476.867,432.983,7.5377,"yes","yes",NA,"2","2","1","11-25",-0.4474,-0.6736
2018,"ALB","800277",805696,NA,"ISCED 2","male","yes","yes",242.29,353.951,373.995,7.5377,"yes","yes",NA,"1","1","3+","11-25",-1.1711,-1.0901
2018,"ALB","800278",800169,"ISCED 2","ISCED 3A","female","yes","yes",530.706,461.918,536.323,1.54402,"yes","yes",NA,"1","1","0","11-25",-2.0222,-0.9477
2018,"ALB","800278",800340,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",499.479,525.569,482.91,1.54402,"yes","yes",NA,"2","2","0","26-100",-1.4791,0.505
2018,"ALB","800278",800836,"ISCED 2","ISCED 2","male","yes","yes",365.518,287.69,295.139,1.54402,"yes","yes",NA,"1","2","1","0-10",-0.673,-1.2886
2018,"ALB","800278",800838,"ISCED 3A","ISCED 3A","male","yes","yes",507.005,440.004,461.046,1.54402,"yes","no",NA,"2","1","0","26-100",-1.3391,-0.3445
2018,"ALB","800278",800967,"ISCED 3A","ISCED 3A","female","yes","yes",480.995,377.861,456.281,1.54402,"yes","yes",NA,"1","1",NA,"26-100",-0.726,0.5367
2018,"ALB","800278",801024,"ISCED 3A","ISCED 3A","male","yes","yes",500.446,418.839,437.897,1.54402,"yes","yes",NA,"2","1","0","0-10",-1.637,0.1065
2018,"ALB","800278",801282,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",492.123,469.012,464.298,1.54402,"yes","yes",NA,"3+","1","0","201-500",-1.2805,0.5732
2018,"ALB","800278",801326,"ISCED 3A","ISCED 3A","female","yes","no",413.109,399.757,416.798,1.54402,"yes","yes",NA,"3+","2","3+","26-100",-0.0819,0.593
2018,"ALB","800278",801381,"ISCED 3A","ISCED 3A","male","yes","yes",409.412,313.339,399.017,1.54402,"yes","yes",NA,"3+","1","1","201-500",-0.6295,0.3753
2018,"ALB","800278",801932,"ISCED 3A","ISCED 3A","female","yes","yes",371.421,398.904,361.676,1.54402,"yes","no",NA,"1","1","0","11-25",-2.1429,-0.5487
2018,"ALB","800278",802230,"ISCED 3B, C",NA,"male","yes","yes",507.74,390.193,395.987,1.54402,"yes","yes",NA,"3+","3+","3+","101-200",0.8559,0.9728
2018,"ALB","800278",802485,"ISCED 3A","ISCED 3A","male","yes","yes",404.312,430.346,439.357,1.54402,"yes","yes",NA,"2","1","2","26-100",-0.6394,0.4068
2018,"ALB","800278",802992,"ISCED 1","ISCED 2","male","yes","yes",428.724,326.277,389.787,1.54402,"yes","yes",NA,"1","2",NA,"11-25",-1.1089,-0.9317
2018,"ALB","800278",803012,"ISCED 3A","ISCED 3A","female","yes","yes",476.506,527.352,549.773,1.54402,"yes","yes",NA,"1","2","1","26-100",-0.8169,-0.8483
2018,"ALB","800278",803069,"ISCED 3A","ISCED 3B, C","male","yes","yes",592.028,456.489,445.882,1.54402,"yes","yes",NA,"3+","3+","1","101-200",-0.3111,-0.4633
2018,"ALB","800278",803133,"ISCED 3B, C","ISCED 3A","female","yes","yes",497.728,429.671,497.082,1.54402,"yes","yes",NA,"3+","1","1","201-500",-0.9143,-0.8293
2018,"ALB","800278",803210,"ISCED 3A","ISCED 3A","male","yes","yes",567.603,476.111,530.669,1.54402,"yes","yes",NA,"1","1","3+","26-100",-0.5258,-0.8053
2018,"ALB","800278",803561,"ISCED 2","ISCED 2","male","yes","yes",473.772,336.271,368.131,1.54402,"yes","yes",NA,"2","1","3+","26-100",-0.52,-0.4944
2018,"ALB","800278",803563,"ISCED 3A","ISCED 3B, C","female","yes","yes",472.27,435.47,394.309,1.54402,"yes","yes",NA,"3+","1","1","26-100",-0.6514,-0.1012
2018,"ALB","800278",803753,"ISCED 3A","ISCED 3B, C","male","yes","yes",383.654,386.322,359.555,1.54402,"yes","yes",NA,"2","2","0","11-25",-1.3369,-0.5841
2018,"ALB","800278",803940,"ISCED 2","ISCED 3A","female","yes","yes",343.395,330.547,323.609,1.54402,"yes","yes",NA,"2","2",NA,"201-500",0.1146,1.1217
2018,"ALB","800278",804194,"ISCED 3B, C","ISCED 3B, C","male","yes","no",499.515,451.104,475.698,1.54402,"yes","yes",NA,"1","2","0","101-200",-1.941,0.0039
2018,"ALB","800278",804378,"ISCED 3B, C","ISCED 3A","female","no","yes",574.104,523.433,465.803,1.54402,"yes","yes",NA,"2","0","2","11-25",-0.9943,-0.8314
2018,"ALB","800278",804732,"ISCED 3A","ISCED 3A","male","yes","yes",589.169,521.299,492.136,1.54402,"yes","yes",NA,"1","2","1","201-500",-1.1442,-0.3647
2018,"ALB","800278",804749,"ISCED 2","ISCED 3A","female","yes","yes",547.418,449.114,471.384,1.54402,"yes","yes",NA,"1","0","0","11-25",-1.8124,-0.652
2018,"ALB","800278",804808,"ISCED 2","less than ISCED1","male","yes","yes",365.171,321.412,325.173,1.54402,NA,"yes",NA,"2","1","0","11-25",-1.8873,-0.513
2018,"ALB","800278",804820,"ISCED 3A","ISCED 3A","female","yes","yes",595.558,548.285,477.252,1.54402,"yes","yes",NA,"1","2","1","201-500",-0.5247,0.5526
2018,"ALB","800278",804976,"ISCED 3B, C","ISCED 3A","female","yes","yes",540.811,467.013,540.452,1.54402,"yes","yes",NA,"3+","2","1","26-100",0.2954,0.6084
2018,"ALB","800278",805020,"ISCED 3A","ISCED 3A","male","yes","yes",537.305,450.763,438.127,1.54402,"yes","yes",NA,"3+","3+","2","101-200",0.194,0.7088
2018,"ALB","800278",805195,"ISCED 2","ISCED 3A","male","no","yes",406.075,310.884,318.592,1.54402,"no","yes",NA,"3+","1","2","0-10",0.1684,-0.6219
2018,"ALB","800278",805337,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",593.066,445.602,411.967,1.54402,"yes","yes",NA,"2","3+","1","101-200",-0.2087,0.5789
2018,"ALB","800278",805358,"ISCED 2","ISCED 3A","male","yes","yes",489.993,405.838,383.639,1.54402,"yes","yes",NA,"2","1","1","26-100",-1.3136,-0.8811
2018,"ALB","800278",805386,"ISCED 3A","ISCED 3A","male","yes","yes",517.593,451.075,459.115,1.54402,"yes","yes",NA,"3+","2","1","26-100",-0.2747,0.6192
2018,"ALB","800278",805527,"ISCED 2","ISCED 2","female","yes","yes",477.819,473.69,486.957,1.54402,"yes","yes",NA,"2","1","1","11-25",-0.5886,-0.9043
2018,"ALB","800278",805561,"ISCED 2","ISCED 2","female","yes","yes",541.037,461.383,466.223,1.54402,"yes","no",NA,"2","1","0","11-25",-1.5481,-1.6486
2018,"ALB","800278",805579,"ISCED 2","ISCED 2","male","yes","yes",367.527,318.503,371.566,1.54402,"yes","yes",NA,"2","2","2","26-100",-0.5797,0.7851
2018,"ALB","800278",805695,"ISCED 3A","ISCED 3A","male","yes","yes",467.788,297.131,384.47,1.54402,"yes","yes",NA,"2","1","1","11-25",-0.7363,-0.3847
2018,"ALB","800278",805926,"ISCED 3B, C","ISCED 3A","female","yes","yes",442.683,366.533,430,1.54402,"yes","no",NA,"3+","1","1","11-25",-1.2389,-0.7116
2018,"ALB","800278",806107,"ISCED 3B, C","ISCED 3A","male","yes","yes",542.784,489.365,459.66,1.54402,"yes","yes",NA,"3+","2","2","26-100",-0.3984,0.4705
2018,"ALB","800278",806151,"ISCED 3A","ISCED 3A","male","yes","yes",648.988,501.454,526.175,1.54402,"yes","yes",NA,"2","2","1","201-500",-0.0145,0.5172
2018,"ALB","800278",806357,"ISCED 3A","ISCED 3A","female","yes","yes",377.624,383.449,350.24,1.54402,"yes","yes",NA,"2","3+","1","26-100",0.3451,1.1261
2018,"ALB","800278",806542,"ISCED 2","ISCED 3A","female","yes","yes",511.967,425.792,327.694,1.54402,"yes","yes",NA,"2","2",NA,"201-500",0.1277,0.7919
2018,"ALB","800279",800487,"ISCED 3A","ISCED 3A","female","yes","yes",435.169,417.945,410.476,3.58021,"yes","yes",NA,"3+","2","2","26-100",0.2149,0.5881
2018,"ALB","800279",800740,"ISCED 3A","ISCED 3A","male","yes","yes",362.991,354.799,333.105,3.54291,"yes","yes",NA,"3+","3+","3+","201-500",1.071,1.4539
2018,"ALB","800279",800785,"ISCED 3A","ISCED 3A","female","yes","yes",319.017,345.06,294.1,3.58021,"yes","yes",NA,"2","1","3+","26-100",0.1067,0.2042
2018,"ALB","800279",800906,"ISCED 3A","ISCED 3A","male","yes","yes",402.443,406.342,427.559,3.54291,"yes","yes",NA,"3+","3+","3+","101-200",2.1531,0.5901
2018,"ALB","800279",801336,"ISCED 3B, C","ISCED 3A","male","yes","yes",407.302,461.848,434.406,3.54291,"yes","yes",NA,"3+","1","2","11-25",-0.1097,-0.1267
2018,"ALB","800279",801383,"ISCED 2","ISCED 3A","male","yes","yes",401.671,298.274,344.032,3.54291,"yes","yes",NA,"3+","2","1","11-25",-0.1755,-0.2867
2018,"ALB","800279",801401,"ISCED 3A","ISCED 3A","male","yes","yes",368.158,271.182,319.11,3.54291,"yes","yes",NA,"3+","2","2","26-100",0.6256,-0.1055
2018,"ALB","800279",801716,"ISCED 3A","ISCED 3A","female","yes","no",540.453,482.432,495.233,3.58021,"yes","yes",NA,"1","3+","1","26-100",-0.5564,0.8167
2018,"ALB","800279",801797,"ISCED 2","ISCED 2","female","yes","yes",436.019,443.172,420.989,3.58021,"yes","yes",NA,"2","2","3+","11-25",0.2355,-0.6319
2018,"ALB","800279",801983,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",688.525,599.703,597.521,3.54291,"yes","yes",NA,"3+","3+","3+","201-500",0.7986,1.1325
2018,"ALB","800279",802110,"ISCED 3A","ISCED 3A","male","yes","yes",439.89,424.457,455.328,3.54291,"yes","yes",NA,"3+","2","3+","more than 500",0.2771,0.7623
2018,"ALB","800279",802119,"ISCED 3A","ISCED 3A","male","yes","yes",515.392,423.955,426.167,3.54291,"yes","yes",NA,"3+","2","3+","26-100",1.0827,1.0136
2018,"ALB","800279",802146,"ISCED 3A","ISCED 3B, C","male","no","yes",510.867,437.224,480.569,3.54291,"yes","yes",NA,"3+","0","2","26-100",-0.7778,-1.0087
2018,"ALB","800279",802978,"ISCED 3A","ISCED 2","female","yes","yes",373.048,447.848,415.507,3.58021,"yes","yes",NA,"2","1","2","0-10",-0.1571,-0.1701
2018,"ALB","800279",802986,"ISCED 3A","ISCED 2","male","yes","yes",403.113,336.777,352.86,3.54291,"yes","yes",NA,"1","1","2","26-100",-0.4992,-0.1984
2018,"ALB","800279",803202,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",431.998,464.311,436.46,3.54291,"yes","yes",NA,"3+","2","2","26-100",0.5538,-0.0429
2018,"ALB","800279",803274,"ISCED 3A","ISCED 3A","male","yes","yes",330.2,377.724,403.165,3.54291,"yes","yes",NA,"3+","1",NA,"more than 500",-0.3784,0.4685
2018,"ALB","800279",803391,"ISCED 3A","ISCED 3A","male","yes","yes",558.224,476.932,452.545,3.54291,"yes","yes",NA,"2","2","1","more than 500",0.2441,0.6349
2018,"ALB","800279",803815,"ISCED 2","ISCED 3B, C","female","yes","yes",459.555,475.976,496.493,3.58021,"yes","yes",NA,"3+","3+","1","26-100",0.869,1.0188
2018,"ALB","800279",803882,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",549.874,555.045,584.174,3.58021,"yes","yes",NA,"2","2","3+","101-200",0.0879,0.9767
2018,"ALB","800279",804333,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",508.12,392.007,437.021,3.58021,"yes","yes",NA,"3+","2","1","201-500",-0.0672,0.4098
2018,"ALB","800279",804346,"ISCED 3A","ISCED 3A","female","yes","yes",445.091,469.487,473.333,3.58021,"yes","yes",NA,"3+","2","2","201-500",0.5399,0.9935
2018,"ALB","800279",804382,"ISCED 3A","ISCED 3A","male","yes","yes",402.099,402.166,322.163,3.54291,"yes","yes",NA,"3+","1","3+","more than 500",-0.1675,-0.184
2018,"ALB","800279",804806,"ISCED 3A","ISCED 3A","female","yes","yes",581.09,559.316,609,3.58021,"yes","yes",NA,"2","3+","2","201-500",0.4015,0.9765
2018,"ALB","800279",804985,"ISCED 3A","ISCED 3A","female","yes","yes",563.693,473.049,442.446,3.58021,"yes","yes",NA,"3+","3+","2","201-500",0.9532,1.1531
2018,"ALB","800279",805286,"ISCED 3A","ISCED 3A","male","yes","yes",537.287,462.704,453.093,3.54291,"yes","yes",NA,"2","1","1","26-100",-0.8275,-0.3123
2018,"ALB","800279",805461,"ISCED 2","ISCED 3A","female","yes","yes",601.846,479.422,489.099,3.58021,"yes","yes",NA,"1","2","1","26-100",-1.1505,-0.8313
2018,"ALB","800279",805563,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",475.697,516.009,454.819,3.58021,"yes","yes",NA,"2","2","3+","26-100",0.1091,0.0519
2018,"ALB","800279",806257,"ISCED 3A","ISCED 3A","male","yes","yes",669.073,550.201,613.025,3.54291,"yes","yes",NA,"3+","3+","3+","101-200",0.8559,1.4776
2018,"ALB","800279",806279,"ISCED 3A","ISCED 3A","female","yes","yes",505.038,509.262,534.871,3.58021,"yes","yes",NA,"1","1","1","11-25",-0.7657,-0.0741
2018,"ALB","800279",806384,"ISCED 3A","ISCED 3A","male","yes","yes",385.832,295.637,390.064,3.54291,"yes","yes",NA,"3+","2","3+","11-25",0.7405,0.6122
2018,"ALB","800279",806626,"ISCED 3A","ISCED 3A","female","yes","yes",408.819,434.463,326.344,3.58021,"yes","yes",NA,"2","2","1",NA,-0.5025,0.0497
2018,"ALB","800279",806782,"ISCED 3A","ISCED 3A","male","yes","yes",478.874,559.15,506.335,3.54291,"yes","yes",NA,"3+","2","3+","26-100",0.4471,-0.06
2018,"ALB","800280",800086,"ISCED 2","ISCED 3A","male","yes","yes",498.157,372.49,427.31,3.65377,"yes","yes",NA,"2","1","1","11-25",-1.3136,-1.4279
2018,"ALB","800280",800408,"ISCED 3A","ISCED 3A","female","yes","yes",506.353,434.467,400.766,3.65377,"yes","yes",NA,"2","1","1","11-25",-1.113,-0.4554
